,Artist,Art,Link
0,James Lee Byars,Eight Cones,https://www.wikiart.org/en/james-lee-byars/eight-cones-1960
0,James Lee Byars,Untitled (Tantric Figure),https://www.wikiart.org/en/james-lee-byars/untitled-tantric-figure-1960
0,James Lee Byars,Untitled,https://www.wikiart.org/en/james-lee-byars/untitled-1960
0,James Lee Byars,Accomplishments,https://www.wikiart.org/en/james-lee-byars/accomplishments-1964
0,James Lee Byars,Untitled Object,https://www.wikiart.org/en/james-lee-byars/untitled-object-1964
0,James Lee Byars,Four in a Dress,https://www.wikiart.org/en/james-lee-byars/four-in-a-dress-1967
0,James Lee Byars,Two in a Hat,https://www.wikiart.org/en/james-lee-byars/two-in-a-hat-1968
0,James Lee Byars,Dress for Five Persons,https://www.wikiart.org/en/james-lee-byars/dress-for-five-persons-1969
0,James Lee Byars,Mask for Two Persons,https://www.wikiart.org/en/james-lee-byars/mask-for-two-persons-1969
0,James Lee Byars,Pink Silk Object,https://www.wikiart.org/en/james-lee-byars/pink-silk-object-1969
0,James Lee Byars,The perfect Love Letter is I write I love you backwards in the air,https://www.wikiart.org/en/james-lee-byars/the-perfect-love-letter-is-i-write-i-love-you-backwards-in-the-air-1974
0,James Lee Byars,The Giant,https://www.wikiart.org/en/james-lee-byars/the-giant-1975
0,James Lee Byars,The Golden Box for Speaking,https://www.wikiart.org/en/james-lee-byars/the-golden-box-for-speaking-1978
0,James Lee Byars,See It Is The Gift,https://www.wikiart.org/en/james-lee-byars/see-it-is-the-gift-1981
0,James Lee Byars,The Philosophical Nail,https://www.wikiart.org/en/james-lee-byars/the-philosophical-nail-1986
0,James Lee Byars,Is,https://www.wikiart.org/en/james-lee-byars/is-1987
0,James Lee Byars,The Angel,https://www.wikiart.org/en/james-lee-byars/the-angel-1989
0,James Lee Byars,The Rose Table of Perfect,https://www.wikiart.org/en/james-lee-byars/the-rose-table-of-perfect-1989
0,James Lee Byars,Letter to Mrs. de Menil,https://www.wikiart.org/en/james-lee-byars/letter-to-mrs-de-menil-1990
0,James Lee Byars,The Eros,https://www.wikiart.org/en/james-lee-byars/the-eros-1990
0,James Lee Byars,The Perfect Thought,https://www.wikiart.org/en/james-lee-byars/the-perfect-thought-1990
0,James Lee Byars,The Capital of the Golden Tower,https://www.wikiart.org/en/james-lee-byars/the-capital-of-the-golden-tower-1991
0,James Lee Byars,The World Flag,https://www.wikiart.org/en/james-lee-byars/the-world-flag-1991
0,James Lee Byars,The Human Figure,https://www.wikiart.org/en/james-lee-byars/the-human-figure-1992
0,James Lee Byars,Concave figure,https://www.wikiart.org/en/james-lee-byars/concave-figure-1994
0,James Lee Byars,The Death of James Lee Byars,https://www.wikiart.org/en/james-lee-byars/the-death-of-james-lee-byars-1994
0,James Lee Byars,The Perfect Smile,https://www.wikiart.org/en/james-lee-byars/the-perfect-smile-1994
0,James Lee Byars,The Golden Tower,https://www.wikiart.org/en/james-lee-byars/the-golden-tower-2004
0,Benito Quinquela Martin,Presidente Fragata Sarmiento,https://www.wikiart.org/en/benito-quinquela-martin/presidente-fragata-sarmiento-1904
0,Benito Quinquela Martin,Buque en reparación,https://www.wikiart.org/en/benito-quinquela-martin/buque-en-reparaci-n-1923
0,Benito Quinquela Martin,Descarga de carbón,https://www.wikiart.org/en/benito-quinquela-martin/descarga-de-carb-n-1923
0,Benito Quinquela Martin,Mañana impresionista,https://www.wikiart.org/en/benito-quinquela-martin/ma-ana-impresionista-1929
0,Benito Quinquela Martin,Barca en el Riachuelo,https://www.wikiart.org/en/benito-quinquela-martin/barca-en-el-riachuelo-1930
0,Benito Quinquela Martin,"Morning Sun, Buenos Aires",https://www.wikiart.org/en/benito-quinquela-martin/morning-sun-buenos-aires-1930
0,Benito Quinquela Martin,Ship under Repair,https://www.wikiart.org/en/benito-quinquela-martin/ship-under-repair-1930
0,Benito Quinquela Martin,En pleno sol,https://www.wikiart.org/en/benito-quinquela-martin/en-pleno-sol-1931
0,Benito Quinquela Martin,Llegada de Veleros,https://www.wikiart.org/en/benito-quinquela-martin/llegada-de-veleros-1944
0,Benito Quinquela Martin,Puente sobre Barracas,https://www.wikiart.org/en/benito-quinquela-martin/puente-sobre-barracas-1944
0,Benito Quinquela Martin,Día de niebla,https://www.wikiart.org/en/benito-quinquela-martin/d-a-de-niebla-1957
0,Benito Quinquela Martin,Día de trabajo,https://www.wikiart.org/en/benito-quinquela-martin/d-a-de-trabajo-1958
0,Benito Quinquela Martin,Barcos a pleno sol,https://www.wikiart.org/en/benito-quinquela-martin/barcos-a-pleno-sol-1960
0,Benito Quinquela Martin,Crepúsculo,https://www.wikiart.org/en/benito-quinquela-martin/crep-sculo-1960
0,Benito Quinquela Martin,Bateaux de pêche,https://www.wikiart.org/en/benito-quinquela-martin/bateaux-de-p-che-1963
0,Benito Quinquela Martin,Rincon de la Boca,https://www.wikiart.org/en/benito-quinquela-martin/rincon-de-la-boca-1963
0,Benito Quinquela Martin,Día de sol en La Boca,https://www.wikiart.org/en/benito-quinquela-martin/d-a-de-sol-en-la-boca-1970
0,Benito Quinquela Martin,Labour in the Sun,https://www.wikiart.org/en/benito-quinquela-martin/labour-in-the-sun
0,Benito Quinquela Martin,Working at High Pressure,https://www.wikiart.org/en/benito-quinquela-martin/working-at-high-pressure
0,Taro Okamoto,Men Aflame,https://www.wikiart.org/en/taro-okamoto/men-aflame-1955
0,Taro Okamoto,Alien named PAIRA,https://www.wikiart.org/en/taro-okamoto/alien-named-paira-1956
0,Taro Okamoto,Afternoon Sun,https://www.wikiart.org/en/taro-okamoto/afternoon-sun-1967
0,Taro Okamoto,Mask,https://www.wikiart.org/en/taro-okamoto/mask-1970
0,Taro Okamoto,Tower of the Sun,https://www.wikiart.org/en/taro-okamoto/tower-of-the-sun-1970
0,Taro Okamoto,Mask,https://www.wikiart.org/en/taro-okamoto/mask-1975
0,Taro Okamoto,Taro Okamoto playing cards,https://www.wikiart.org/en/taro-okamoto/taro-okamoto-playing-cards-1977
0,Taro Okamoto,Untitled,https://www.wikiart.org/en/taro-okamoto/untitled-1977
0,Taro Okamoto,Untitled,https://www.wikiart.org/en/taro-okamoto/untitled-1980
0,Taro Okamoto,Untitled,https://www.wikiart.org/en/taro-okamoto/untitled-1980-1
0,Adam Baltatu,Red Roofs,https://www.wikiart.org/en/adam-baltatu/red-roofs
0,Adam Baltatu,Noon at Brănești,https://www.wikiart.org/en/adam-baltatu/noon-at-br-ne-ti
0,Adam Baltatu,Cup with Geraniums,https://www.wikiart.org/en/adam-baltatu/cup-with-geraniums
0,Adam Baltatu,House with Flowers,https://www.wikiart.org/en/adam-baltatu/house-with-flowers
0,Adam Baltatu,Huși Slums Houses,https://www.wikiart.org/en/adam-baltatu/hu-i-slums-houses
0,Adam Baltatu,Houses in Bretania,https://www.wikiart.org/en/adam-baltatu/houses-in-bretania
0,Adam Baltatu,Houses in Bretania,https://www.wikiart.org/en/adam-baltatu/houses-in-bretania-1
0,Adam Baltatu,Houses in Provence,https://www.wikiart.org/en/adam-baltatu/houses-in-provence
0,Adam Baltatu,Houses in Hași,https://www.wikiart.org/en/adam-baltatu/houses-in-ha-i
0,Adam Baltatu,Houses in Huși,https://www.wikiart.org/en/adam-baltatu/houses-in-hu-i
0,Adam Baltatu,Houses in Huși,https://www.wikiart.org/en/adam-baltatu/houses-in-hu-i-1
0,Adam Baltatu,Mangalia Houses,https://www.wikiart.org/en/adam-baltatu/mangalia-houses
0,Adam Baltatu,Houses at the Edge of the Forest,https://www.wikiart.org/en/adam-baltatu/houses-at-the-edge-of-the-forest
0,Adam Baltatu,Iași Outskirts Houses,https://www.wikiart.org/en/adam-baltatu/ia-i-outskirts-houses
0,Adam Baltatu,House on Siret Valley,https://www.wikiart.org/en/adam-baltatu/house-on-siret-valley
0,Adam Baltatu,Summer Sky,https://www.wikiart.org/en/adam-baltatu/summer-sky
0,Adam Baltatu,Balcic Fountain,https://www.wikiart.org/en/adam-baltatu/balcic-fountain
0,Adam Baltatu,Children on the Alley,https://www.wikiart.org/en/adam-baltatu/children-on-the-alley
0,Adam Baltatu,The Needlewoman,https://www.wikiart.org/en/adam-baltatu/the-needlewoman
0,Adam Baltatu,After Bath,https://www.wikiart.org/en/adam-baltatu/after-bath
0,Adam Baltatu,After Rain,https://www.wikiart.org/en/adam-baltatu/after-rain
0,Adam Baltatu,Grange,https://www.wikiart.org/en/adam-baltatu/grange
0,Adam Baltatu,Winter at Huși,https://www.wikiart.org/en/adam-baltatu/winter-at-hu-i
0,Adam Baltatu,Towards the Noon,https://www.wikiart.org/en/adam-baltatu/towards-the-noon
0,Adam Baltatu,At the Brickyard,https://www.wikiart.org/en/adam-baltatu/at-the-brickyard
0,Adam Baltatu,The Lesson,https://www.wikiart.org/en/adam-baltatu/the-lesson
0,Adam Baltatu,Village Boundary,https://www.wikiart.org/en/adam-baltatu/village-boundary
0,Adam Baltatu,Village Boundary,https://www.wikiart.org/en/adam-baltatu/village-boundary-1
0,Adam Baltatu,Village Boundary,https://www.wikiart.org/en/adam-baltatu/village-boundary-2
0,Adam Baltatu,Birch Trees,https://www.wikiart.org/en/adam-baltatu/birch-trees
0,Adam Baltatu,Still Life With Vegetables,https://www.wikiart.org/en/adam-baltatu/still-life-with-vegetables
0,Adam Baltatu,Still Life With Apples and Pipkin,https://www.wikiart.org/en/adam-baltatu/still-life-with-apples-and-pipkin
0,Adam Baltatu,Still Life With Green Apples,https://www.wikiart.org/en/adam-baltatu/still-life-with-green-apples
0,Adam Baltatu,Still Life With Red Pot and Apples,https://www.wikiart.org/en/adam-baltatu/still-life-with-red-pot-and-apples
0,Adam Baltatu,Still Life With Pipe and Books,https://www.wikiart.org/en/adam-baltatu/still-life-with-pipe-and-books
0,Adam Baltatu,Still Life With Travel Props,https://www.wikiart.org/en/adam-baltatu/still-life-with-travel-props
0,Adam Baltatu,Autumn Still Life,https://www.wikiart.org/en/adam-baltatu/autumn-still-life
0,Adam Baltatu,Olt River at Cozia,https://www.wikiart.org/en/adam-baltatu/olt-river-at-cozia
0,Adam Baltatu,Birch Woods,https://www.wikiart.org/en/adam-baltatu/birch-woods
0,Adam Baltatu,Argeș Valley,https://www.wikiart.org/en/adam-baltatu/arge-valley
0,Adam Baltatu,Landscape with Houses,https://www.wikiart.org/en/adam-baltatu/landscape-with-houses
0,Adam Baltatu,Winter Landscape,https://www.wikiart.org/en/adam-baltatu/winter-landscape
0,Adam Baltatu,Spring Landscape,https://www.wikiart.org/en/adam-baltatu/spring-landscape
0,Adam Baltatu,Summer Landscape,https://www.wikiart.org/en/adam-baltatu/summer-landscape
0,Adam Baltatu,Summer Landscape,https://www.wikiart.org/en/adam-baltatu/summer-landscape-1
0,Adam Baltatu,Summer Landscape,https://www.wikiart.org/en/adam-baltatu/summer-landscape-2
0,Adam Baltatu,Dobrujan Landscape,https://www.wikiart.org/en/adam-baltatu/dobrujan-landscape
0,Adam Baltatu,Fantastic Landscape,https://www.wikiart.org/en/adam-baltatu/fantastic-landscape
0,Adam Baltatu,Brăneşti Landscape,https://www.wikiart.org/en/adam-baltatu/br-ne-ti-landscape
0,Adam Baltatu,Meridional Landscape,https://www.wikiart.org/en/adam-baltatu/meridional-landscape
0,Adam Baltatu,Winter Landscape,https://www.wikiart.org/en/adam-baltatu/winter-landscape-1
0,Adam Baltatu,Fishing Preparations,https://www.wikiart.org/en/adam-baltatu/fishing-preparations
0,Adam Baltatu,Fruitage,https://www.wikiart.org/en/adam-baltatu/fruitage
0,Adam Baltatu,Sighişoara,https://www.wikiart.org/en/adam-baltatu/sighi-oara
0,Adam Baltatu,Sighişoara,https://www.wikiart.org/en/adam-baltatu/sighi-oara-1
0,Adam Baltatu,Street in Huși,https://www.wikiart.org/en/adam-baltatu/street-in-hu-i
0,Adam Baltatu,Venice Alleyways,https://www.wikiart.org/en/adam-baltatu/venice-alleyways
0,Adam Baltatu,Subretă,https://www.wikiart.org/en/adam-baltatu/subret
0,Adam Baltatu,Pipkin with Chrysanthemums,https://www.wikiart.org/en/adam-baltatu/pipkin-with-chrysanthemums
0,Adam Baltatu,Pipkin with Field Flowers,https://www.wikiart.org/en/adam-baltatu/pipkin-with-field-flowers
0,Adam Baltatu,Pipkin with Flowers,https://www.wikiart.org/en/adam-baltatu/pipkin-with-flowers
0,Adam Baltatu,Village Alley,https://www.wikiart.org/en/adam-baltatu/village-alley
0,Adam Baltatu,View Towards Balcic,https://www.wikiart.org/en/adam-baltatu/view-towards-balcic
0,Adam Baltatu,"View Towards San-Giorgio, Venice",https://www.wikiart.org/en/adam-baltatu/view-towards-san-giorgio-venice
0,Adam Baltatu,August Day,https://www.wikiart.org/en/adam-baltatu/august-day
0,Henry Villierme,Landscape,https://www.wikiart.org/en/henry-villierme/landscape-1956
0,Henry Villierme,Landscape,https://www.wikiart.org/en/henry-villierme/landscape-1957
0,Henry Villierme,Untitled Landscape,https://www.wikiart.org/en/henry-villierme/untitled-landscape-1984
0,Henry Villierme,A Quiet Moment,https://www.wikiart.org/en/henry-villierme/a-quiet-moment-1995
0,Henry Villierme,Hidden Valley,https://www.wikiart.org/en/henry-villierme/hidden-valley-2007
0,Henry Villierme,Courtyard,https://www.wikiart.org/en/henry-villierme/courtyard
0,Henry Villierme,Downhill,https://www.wikiart.org/en/henry-villierme/downhill
0,Henry Villierme,Gray Morning,https://www.wikiart.org/en/henry-villierme/gray-morning
0,Henry Villierme,Couple on the Balcony,https://www.wikiart.org/en/henry-villierme/couple-on-the-balcony
0,Henry Villierme,Figure in Green Room,https://www.wikiart.org/en/henry-villierme/figure-in-green-room
0,Henry Villierme,Seascape,https://www.wikiart.org/en/henry-villierme/seascape
0,Henry Villierme,Self-Portrait,https://www.wikiart.org/en/henry-villierme/self-portrait
0,Henry Villierme,The Bathers,https://www.wikiart.org/en/henry-villierme/the-bathers
0,Anne Truitt,First,https://www.wikiart.org/en/anne-truitt/first-1961
0,Anne Truitt,7 Nov '62,https://www.wikiart.org/en/anne-truitt/7-nov-62-1962
0,Anne Truitt,17 Nov '62,https://www.wikiart.org/en/anne-truitt/17-nov-62-1962
0,Anne Truitt,Bloomsday,https://www.wikiart.org/en/anne-truitt/bloomsday-1962
0,Anne Truitt,Catawba,https://www.wikiart.org/en/anne-truitt/catawba-1962
0,Anne Truitt,Keep,https://www.wikiart.org/en/anne-truitt/keep-1962
0,Anne Truitt,One,https://www.wikiart.org/en/anne-truitt/one-1962
0,Anne Truitt,Primrose,https://www.wikiart.org/en/anne-truitt/primrose-1962
0,Anne Truitt,Southern Elegy,https://www.wikiart.org/en/anne-truitt/southern-elegy-1962
0,Anne Truitt,Untitled,https://www.wikiart.org/en/anne-truitt/untitled-1962
0,Anne Truitt,Gloucester,https://www.wikiart.org/en/anne-truitt/gloucester-1963
0,Anne Truitt,Knight's Heritage,https://www.wikiart.org/en/anne-truitt/knight-s-heritage-1963
0,Anne Truitt,Spanish Main,https://www.wikiart.org/en/anne-truitt/spanish-main-1963
0,Anne Truitt,Valley Forge,https://www.wikiart.org/en/anne-truitt/valley-forge-1963
0,Anne Truitt,Sea Garden,https://www.wikiart.org/en/anne-truitt/sea-garden-1964
0,Anne Truitt,1 April '65,https://www.wikiart.org/en/anne-truitt/1-april-65-1965
0,Anne Truitt,15 Nov '65,https://www.wikiart.org/en/anne-truitt/15-nov-65-1965
0,Anne Truitt,Signal,https://www.wikiart.org/en/anne-truitt/signal-1965
0,Anne Truitt,Sumi Drawing,https://www.wikiart.org/en/anne-truitt/sumi-drawing-1966
0,Anne Truitt,Sumi Drawing,https://www.wikiart.org/en/anne-truitt/sumi-drawing-1966-1
0,Anne Truitt,Sumi Drawing,https://www.wikiart.org/en/anne-truitt/sumi-drawing-1966-2
0,Anne Truitt,Truitt 67,https://www.wikiart.org/en/anne-truitt/truitt-67-1967
0,Anne Truitt,Untitled,https://www.wikiart.org/en/anne-truitt/untitled-1967
0,Anne Truitt,A Wall for Apricots,https://www.wikiart.org/en/anne-truitt/a-wall-for-apricots-1968
0,Anne Truitt,Pith,https://www.wikiart.org/en/anne-truitt/pith-1969
0,Anne Truitt,Seed and Root,https://www.wikiart.org/en/anne-truitt/seed-and-root-1969
0,Anne Truitt,Sun Flower,https://www.wikiart.org/en/anne-truitt/sun-flower-1971
0,Anne Truitt,Twilight Fold,https://www.wikiart.org/en/anne-truitt/twilight-fold-1971
0,Anne Truitt,Untitled,https://www.wikiart.org/en/anne-truitt/untitled-1971
0,Anne Truitt,Australian Spring,https://www.wikiart.org/en/anne-truitt/australian-spring-1972
0,Anne Truitt,Summer Sentinel,https://www.wikiart.org/en/anne-truitt/summer-sentinel-1972
0,Anne Truitt,9 Jan '73,https://www.wikiart.org/en/anne-truitt/9-jan-73-1973
0,Anne Truitt,30 July 1973,https://www.wikiart.org/en/anne-truitt/30-july-1973-1973
0,Anne Truitt,17th Summer,https://www.wikiart.org/en/anne-truitt/17th-summer-1974
0,Anne Truitt,Arundel XIV,https://www.wikiart.org/en/anne-truitt/arundel-xiv-1975
0,Anne Truitt,Arundel XXXIV,https://www.wikiart.org/en/anne-truitt/arundel-xxxiv-1975
0,Anne Truitt,One May,https://www.wikiart.org/en/anne-truitt/one-may-1976
0,Anne Truitt,Second Requiem,https://www.wikiart.org/en/anne-truitt/second-requiem-1977
0,Anne Truitt,Prima,https://www.wikiart.org/en/anne-truitt/prima-1978
0,Anne Truitt,Sentinel,https://www.wikiart.org/en/anne-truitt/sentinel-1978
0,Anne Truitt,Come Unto These Yellow Sands II,https://www.wikiart.org/en/anne-truitt/come-unto-these-yellow-sands-ii-1979
0,Anne Truitt,Snow Sea,https://www.wikiart.org/en/anne-truitt/snow-sea-1981
0,Anne Truitt,Toth,https://www.wikiart.org/en/anne-truitt/toth-1983
0,Anne Truitt,Untitled (No. 11),https://www.wikiart.org/en/anne-truitt/untitled-no-11-1983
0,Anne Truitt,Quipe,https://www.wikiart.org/en/anne-truitt/quipe-1984
0,Anne Truitt,Truitt 84,https://www.wikiart.org/en/anne-truitt/truitt-84-1984
0,Anne Truitt,Truitt 86,https://www.wikiart.org/en/anne-truitt/truitt-86-1986
0,Anne Truitt,"Summer 88, No. 6",https://www.wikiart.org/en/anne-truitt/summer-88-no-6-1988
0,Anne Truitt,"Summer 88, No. 7",https://www.wikiart.org/en/anne-truitt/summer-88-no-7-1988
0,Anne Truitt,Envoi,https://www.wikiart.org/en/anne-truitt/envoi-1989
0,Anne Truitt,Truitt 91,https://www.wikiart.org/en/anne-truitt/truitt-91-1991
0,Anne Truitt,Parva XXIX,https://www.wikiart.org/en/anne-truitt/parva-xxix-1993
0,Anne Truitt,Parva XXVIIB,https://www.wikiart.org/en/anne-truitt/parva-xxviib-1993
0,Anne Truitt,Parva XXVIII,https://www.wikiart.org/en/anne-truitt/parva-xxviii-1993
0,Anne Truitt,Parva XXXVIII,https://www.wikiart.org/en/anne-truitt/parva-xxxviii-1996
0,Anne Truitt,"Summer '96, No 64",https://www.wikiart.org/en/anne-truitt/summer-96-no-64-1996
0,Anne Truitt,Blythe,https://www.wikiart.org/en/anne-truitt/blythe-1998
0,Anne Truitt,Remember No. 5,https://www.wikiart.org/en/anne-truitt/remember-no-5-1999
0,Anne Truitt,Remember No. 6,https://www.wikiart.org/en/anne-truitt/remember-no-6-1999
0,Anne Truitt,Twining Court I,https://www.wikiart.org/en/anne-truitt/twining-court-i-2001
0,Anne Truitt,Parva LVIII,https://www.wikiart.org/en/anne-truitt/parva-lviii-2002
0,Anne Truitt,Swannanoa,https://www.wikiart.org/en/anne-truitt/swannanoa-2002
0,Anne Truitt,Twining Court II,https://www.wikiart.org/en/anne-truitt/twining-court-ii-2002
0,Anne Truitt,Parva LXX,https://www.wikiart.org/en/anne-truitt/parva-lxx-2004
0,Anne Truitt,Return,https://www.wikiart.org/en/anne-truitt/return-2004
0,Emile Galle,"Chine, Vase parlant",https://www.wikiart.org/en/emile-galle/chine-vase-parlant-1889
0,Emile Galle,Cigales Vase,https://www.wikiart.org/en/emile-galle/cigales-vase-1890
0,Emile Galle,La Source (Coupe parlante),https://www.wikiart.org/en/emile-galle/la-source-coupe-parlante-1898
0,Emile Galle,Pavot,https://www.wikiart.org/en/emile-galle/pavot-1898
0,Emile Galle,Blue Daisies Lamp,https://www.wikiart.org/en/emile-galle/blue-daisies-lamp-1900
0,Emile Galle,Pagoda Lamp,https://www.wikiart.org/en/emile-galle/pagoda-lamp-1900
0,Emile Galle,Apple Blossom Vase,https://www.wikiart.org/en/emile-galle/apple-blossom-vase-1900
0,Emile Galle,Clématites,https://www.wikiart.org/en/emile-galle/cl-matites-1900
0,Emile Galle,Fireflies,https://www.wikiart.org/en/emile-galle/fireflies-1900
0,Emile Galle,Hibiscus Lamp,https://www.wikiart.org/en/emile-galle/hibiscus-lamp-1900
0,Emile Galle,"Ovale Vase mit Phlox, Nancy, Frankreich",https://www.wikiart.org/en/emile-galle/ovale-vase-mit-phlox-nancy-frankreich-1900
0,Emile Galle,Papillon Verre Parlant Vase,https://www.wikiart.org/en/emile-galle/papillon-verre-parlant-vase-1900
0,Emile Galle,Vase mit Clematisblüten,https://www.wikiart.org/en/emile-galle/vase-mit-clematisbl-ten-1900
0,Emile Galle,"Vase mit Irisblüten, Frankreich",https://www.wikiart.org/en/emile-galle/vase-mit-irisbl-ten-frankreich-1900
0,Emile Galle,"Vase mit Früchtedekor, Nancy, Frankreich",https://www.wikiart.org/en/emile-galle/vase-mit-fr-chtedekor-nancy-frankreich-1904
0,Emile Galle,Cameo Glass Landscape Vase,https://www.wikiart.org/en/emile-galle/cameo-glass-landscape-vase
0,Emile Galle,Mould-Blown Cameo Glass Vase,https://www.wikiart.org/en/emile-galle/mould-blown-cameo-glass-vase
0,Emile Galle,Dragonfly Table Lamp,https://www.wikiart.org/en/emile-galle/dragonfly-table-lamp
0,Emile Galle,In front of the swing mirror,https://www.wikiart.org/en/emile-galle/in-front-of-the-swing-mirror
0,Max Bill,Radiazoneduplicate,https://www.wikiart.org/en/max-bill/radiazoneduplicate-1921
0,Max Bill,Frauenkopf,https://www.wikiart.org/en/max-bill/frauenkopf-1929
0,Max Bill,"Fifteen Variations on a Single Theme, v. 14",https://www.wikiart.org/en/max-bill/fifteen-variations-on-a-single-theme-v-14-1938
0,Max Bill,Variation 8,https://www.wikiart.org/en/max-bill/variation-8-1938
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1941
0,Max Bill,Eight Colour Groups,https://www.wikiart.org/en/max-bill/eight-colour-groups-1947
0,Max Bill,Energien im Blau,https://www.wikiart.org/en/max-bill/energien-im-blau-1949
0,Max Bill,Sun Lamp,https://www.wikiart.org/en/max-bill/sun-lamp-1951
0,Max Bill,Fläche im Raum von einer Linie begrenzt,https://www.wikiart.org/en/max-bill/fl-che-im-raum-von-einer-linie-begrenzt-1952
0,Max Bill,Junghans Wall Clock (model 32-0389),https://www.wikiart.org/en/max-bill/junghans-wall-clock-model-32-0389-1957
0,Max Bill,Four Identical Large Parts III,https://www.wikiart.org/en/max-bill/four-identical-large-parts-iii-1959
0,Max Bill,Viertelung eines quadrates,https://www.wikiart.org/en/max-bill/viertelung-eines-quadrates-1959
0,Max Bill,Floor Lamp,https://www.wikiart.org/en/max-bill/floor-lamp-1960
0,Max Bill,Expansion in Four Directions,https://www.wikiart.org/en/max-bill/expansion-in-four-directions-1962
0,Max Bill,Radiation of Purple,https://www.wikiart.org/en/max-bill/radiation-of-purple-1962
0,Max Bill,Stabilisierter kern,https://www.wikiart.org/en/max-bill/stabilisierter-kern-1962
0,Max Bill,WEISSE KOMPRESSION AUS KOMPLEMENTÄRFARBEN,https://www.wikiart.org/en/max-bill/weisse-kompression-aus-komplement-rfarben-1964
0,Max Bill,Acht farben im horizontal-diagonal-quadtrat,https://www.wikiart.org/en/max-bill/acht-farben-im-horizontal-diagonal-quadtrat-1965
0,Max Bill,Compression to Purple,https://www.wikiart.org/en/max-bill/compression-to-purple-1965
0,Max Bill,Konzentration von elementarfarben,https://www.wikiart.org/en/max-bill/konzentration-von-elementarfarben-1965
0,Max Bill,Einheit aus drei gleichen zylindern,https://www.wikiart.org/en/max-bill/einheit-aus-drei-gleichen-zylindern-1966
0,Max Bill,Geometric Composition,https://www.wikiart.org/en/max-bill/geometric-composition-1966
0,Max Bill,Vier uberlagerte zonen,https://www.wikiart.org/en/max-bill/vier-uberlagerte-zonen-1966
0,Max Bill,Aus violettem kern,https://www.wikiart.org/en/max-bill/aus-violettem-kern-1967
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1967
0,Max Bill,Blau-violettes horizontal-vertikal-quadrat,https://www.wikiart.org/en/max-bill/blau-violettes-horizontal-vertikal-quadrat-1968
0,Max Bill,Doppelfarben (in the cross 1-2-3-4),https://www.wikiart.org/en/max-bill/doppelfarben-in-the-cross-1-2-3-4-1968
0,Max Bill,1+2+3+4 in weiss,https://www.wikiart.org/en/max-bill/1-2-3-4-in-weiss-1969
0,Max Bill,1-4 um excentrum IV,https://www.wikiart.org/en/max-bill/1-4-um-excentrum-iv-1969
0,Max Bill,Blauer kern,https://www.wikiart.org/en/max-bill/blauer-kern-1969
0,Max Bill,Milde Zonen,https://www.wikiart.org/en/max-bill/milde-zonen-1969
0,Max Bill,Verwanderte eikon des weissen quadrates,https://www.wikiart.org/en/max-bill/verwanderte-eikon-des-weissen-quadrates-1969
0,Max Bill,Vier gleiche farbgruppen im weissen feld,https://www.wikiart.org/en/max-bill/vier-gleiche-farbgruppen-im-weissen-feld-1969
0,Max Bill,Vier weisse felder,https://www.wikiart.org/en/max-bill/vier-weisse-felder-1969
0,Max Bill,Four Equal Groups of Four,https://www.wikiart.org/en/max-bill/four-equal-groups-of-four-1970
0,Max Bill,Helles zentrum,https://www.wikiart.org/en/max-bill/helles-zentrum-1970
0,Max Bill,Three Colours Surrounded by Equal Amounts of Black and White,https://www.wikiart.org/en/max-bill/three-colours-surrounded-by-equal-amounts-of-black-and-white-1970
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1970
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1970-1
0,Max Bill,Grüner Kern,https://www.wikiart.org/en/max-bill/gr-ner-kern-1971
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1971-1
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1971
0,Max Bill,Auflösung von lila,https://www.wikiart.org/en/max-bill/aufl-sung-von-lila-1972
0,Max Bill,Hommage à Picasso,https://www.wikiart.org/en/max-bill/hommage-picasso-1972
0,Max Bill,Olympische Spiele Munchen,https://www.wikiart.org/en/max-bill/olympische-spiele-munchen-1972
0,Max Bill,Strahlung zu gelb,https://www.wikiart.org/en/max-bill/strahlung-zu-gelb-1972
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1972
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1972-1
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1972-2
0,Max Bill,Verdichtung aus Gelb,https://www.wikiart.org/en/max-bill/verdichtung-aus-gelb-1972
0,Max Bill,Radiation of Pink,https://www.wikiart.org/en/max-bill/radiation-of-pink-1973
0,Max Bill,Radiazone violeta,https://www.wikiart.org/en/max-bill/radiazone-violeta-1973
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1973-1
0,Max Bill,Untitled,https://www.wikiart.org/en/max-bill/untitled-1973
0,Max Bill,Verdichtung zu caput mortuum,https://www.wikiart.org/en/max-bill/verdichtung-zu-caput-mortuum-1973
0,Max Bill,Constellations,https://www.wikiart.org/en/max-bill/constellations-1974
0,Max Bill,Komposition,https://www.wikiart.org/en/max-bill/komposition-1974
